1	2	counts	3	4	label	connections	colour	id	idx	p1	p2	p1p2
767	759	4	Neutral towards to Policymaking	Strongly disagree to dissemination of GK	Neutral towards to Policymaking Strongly disagree to dissemination of GK	767 759	#d193ce	68	56	0.058823529411764705	0.07142857142857142	0.004201680672268907
1017	1009	4	One legal guardian sufficient	90 percent	One legal guardian sufficient 90 percent	1017 1009	#8e3bd7	33	116	0.12121212121212122	0.034482758620689655	0.0041797283176593526
1012	1004	4	Disagree to Policymaking	90 percent	Disagree to Policymaking 90 percent	1012 1004	#cfc760	39	116	0.10256410256410256	0.034482758620689655	0.0035366931918656055
767	758	4	Neutral towards to Revising and Updating	Strongly disagree to dissemination of GK	Neutral towards to Revising and Updating Strongly disagree to dissemination of GK	767 758	#087498	83	56	0.04819277108433735	0.07142857142857142	0.0034423407917383822
778	777	4	I am worried that I might find out something about myself I would rather not know	I am not interested	I am worried that I might find out something about myself I would rather not know I am not interested	778 777	#97ecf7	81	61	0.04938271604938271	0.06557377049180328	0.0032382108884841127
782	775	4	Medical facilities	Not Students	Medical facilities Not Students	782 775	#ae0644	28	212	0.14285714285714285	0.018867924528301886	0.002695417789757412
782	776	4	Medical facilities	High Concern	Medical facilities High Concern	782 776	#87a665	28	224	0.14285714285714285	0.017857142857142856	0.002551020408163265
787	778	4	Neutral towards to Revising and Updating	I am worried that I might find out something about myself I would rather not know	Neutral towards to Revising and Updating I am worried that I might find out something about myself I would rather not know	787 778	#9ceb57	83	81	0.04819277108433735	0.04938271604938271	0.002379889930090733
780	774	4	Disagree to Policymaking	Older Participants	Disagree to Policymaking Older Participants	780 774	#11992b	39	174	0.10256410256410256	0.022988505747126436	0.002357795461243737
1017	1010	4	One legal guardian sufficient	75 percent	One legal guardian sufficient 75 percent	1017 1010	#b0b80b	33	219	0.12121212121212122	0.0182648401826484	0.0022139200221392
781	775	4	Disagree to Policymaking	Not Students	Disagree to Policymaking Not Students	781 775	#61d45a	39	212	0.10256410256410256	0.018867924528301886	0.0019351717464925011
779	774	4	Neutral towards to dissemination of GK	Older Participants	Neutral towards to dissemination of GK Older Participants	779 774	#d90f00	48	174	0.08333333333333333	0.022988505747126436	0.0019157088122605363
779	777	4	I would not want to be labelled as having any deficiency	I am not interested	I would not want to be labelled as having any deficiency I am not interested	779 777	#e88916	164	61	0.024390243902439025	0.06557377049180328	0.0015993602558976412
787	774	4	Medical facilities	Do not know who will have access to that information	Medical facilities Do not know who will have access to that information	787 774	#2e5e7f	28	383	0.14285714285714285	0.010443864229765013	0.0014919806042521446
780	775	4	Disagree to Policymaking	High GK Score	Disagree to Policymaking High GK Score	780 775	#4b80cf	39	277	0.10256410256410256	0.01444043321299639	0.0014810700731278349
764	761	4	Strongly disagree to Policymaking	Strongly agree to dissemination of GK	Strongly disagree to Policymaking Strongly agree to dissemination of GK	764 761	#9ad7e5	45	276	0.08888888888888889	0.014492753623188406	0.0012882447665056361
765	762	4	Strongly agree to Policymaking	Neutral towards to dissemination of GK	Strongly agree to Policymaking Neutral towards to dissemination of GK	765 762	#ebdbc5	278	48	0.014388489208633094	0.08333333333333333	0.001199040767386091
780	774	4	I am worried that I might find out something about myself I would rather not know	Older Participants	I am worried that I might find out something about myself I would rather not know Older Participants	780 774	#f04102	81	174	0.04938271604938271	0.022988505747126436	0.0011352348517099475
786	774	4	Neutral towards to dissemination of GK	Do not know who will have access to that information	Neutral towards to dissemination of GK Do not know who will have access to that information	786 774	#897186	48	383	0.08333333333333333	0.010443864229765013	0.0008703220191470844
786	780	4	Neutral towards to dissemination of GK	I am worried some information about my physical or mental health could be used against me for example employment; legal matters; obtaining insurance	Neutral towards to dissemination of GK I am worried some information about my physical or mental health could be used against me for example employment; legal matters; obtaining insurance	786 780	#aac461	48	448	0.08333333333333333	0.008928571428571428	0.000744047619047619
784	778	4	Strongly agree to Policymaking	I am worried that I might find out something about myself I would rather not know	Strongly agree to Policymaking I am worried that I might find out something about myself I would rather not know	784 778	#720097	278	81	0.014388489208633094	0.04938271604938271	0.0007105426769695354
777	774	4	I am not interested	Do not know who will have access to that information	I am not interested Do not know who will have access to that information	777 774	#cd57ba	61	383	0.06557377049180328	0.010443864229765013	0.0006848435560501649
786	774	4	Neutral towards to Policymaking	Do not know who will have access to that information	Neutral towards to Policymaking Do not know who will have access to that information	786 774	#f34114	68	383	0.058823529411764705	0.010443864229765013	0.0006143449546920596
784	776	4	Agree to Revising and Updating	I would rather not know of any potential debilitating diseases that I may develop in the future	Agree to Revising and Updating I would rather not know of any potential debilitating diseases that I may develop in the future	784 776	#bf5bc9	353	78	0.0113314447592068	0.05128205128205128	0.0005810997312413743
781	774	4	I would not want to be labelled as having any deficiency	Older Participants	I would not want to be labelled as having any deficiency Older Participants	781 774	#e37319	164	174	0.024390243902439025	0.022988505747126436	0.000560695262125035
783	776	4	Two legal guardians need to agree	I would rather not know of any potential debilitating diseases that I may develop in the future	Two legal guardians need to agree I would rather not know of any potential debilitating diseases that I may develop in the future	783 776	#7f9a5d	404	78	0.009900990099009901	0.05128205128205128	0.0005077430820005077
787	774	4	Neutral towards to Revising and Updating	Do not know who will have access to that information	Neutral towards to Revising and Updating Do not know who will have access to that information	787 774	#fe7f2a	83	383	0.04819277108433735	0.010443864229765013	0.0005033187580609645
782	774	4	I would not want to be labelled as having any deficiency	Low Concern	I would not want to be labelled as having any deficiency Low Concern	782 774	#732ae3	164	201	0.024390243902439025	0.01990049751243781	0.0004853779881082393
783	774	3	The State	Low Concern	The State Low Concern	783 774	#d81a4b	4	201	0.75	0.014925373134328358	0.011194029850746268
784	778	3	Medical facilities	Disagree to dissemination of GK	Medical facilities Disagree to dissemination of GK	784 778	#be818a	28	35	0.10714285714285714	0.08571428571428572	0.009183673469387754
784	774	3	Medical facilities	Strongly disagree to Revising and Updating	Medical facilities Strongly disagree to Revising and Updating	784 774	#7a0eac	28	41	0.10714285714285714	0.07317073170731707	0.0078397212543554
783	774	3	The State	Non Law Students	The State Non Law Students	783 774	#5b8324	4	292	0.75	0.010273972602739725	0.007705479452054794
783	777	3	One legal guardian sufficient	Disagree to Revising and Updating	One legal guardian sufficient Disagree to Revising and Updating	783 777	#f76852	33	38	0.09090909090909091	0.07894736842105263	0.007177033492822967
785	776	3	The State	Agree to Policymaking	The State Agree to Policymaking	785 776	#504500	4	318	0.75	0.009433962264150943	0.007075471698113208
785	775	3	The State	Agree to Revising and Updating	The State Agree to Revising and Updating	785 775	#d9c5d7	4	353	0.75	0.0084985835694051	0.006373937677053825
762	754	3	Disagree to Revising and Updating	Strongly disagree to Policymaking	Disagree to Revising and Updating Strongly disagree to Policymaking	762 754	#e65a8d	38	45	0.07894736842105263	0.06666666666666667	0.005263157894736842
778	774	3	Other	Older Participants	Other Older Participants	778 774	#142311	10	174	0.3	0.017241379310344827	0.005172413793103448
783	782	3	Strongly disagree to dissemination of GK	Other	Strongly disagree to dissemination of GK Other	783 782	#9a5193	56	32	0.05357142857142857	0.09375	0.005022321428571428
783	774	3	One legal guardian sufficient	Strongly disagree to dissemination of GK	One legal guardian sufficient Strongly disagree to dissemination of GK	783 774	#ce4d57	33	56	0.09090909090909091	0.05357142857142857	0.00487012987012987
779	774	3	Other	High Genetic Curiosity	Other High Genetic Curiosity	779 774	#219045	10	188	0.3	0.015957446808510637	0.004787234042553191
784	777	3	Medical facilities	Neutral towards to Policymaking	Medical facilities Neutral towards to Policymaking	784 777	#16f430	28	68	0.10714285714285714	0.04411764705882353	0.004726890756302521
782	774	3	The State	Low GK Score	The State Low GK Score	782 774	#7ee7cf	4	496	0.75	0.006048387096774193	0.004536290322580645
779	774	3	Other	Low Concern	Other Low Concern	779 774	#a569e8	10	201	0.3	0.014925373134328358	0.004477611940298507
782	774	3	The State	Low GK Confidence	The State Low GK Confidence	782 774	#008eec	4	519	0.75	0.005780346820809248	0.004335260115606936
766	758	3	Disagree to Revising and Updating	Strongly disagree to dissemination of GK	Disagree to Revising and Updating Strongly disagree to dissemination of GK	766 758	#fb32c2	38	56	0.07894736842105263	0.05357142857142857	0.0042293233082706765
780	778	3	Do not know	Disagree to dissemination of GK	Do not know Disagree to dissemination of GK	780 778	#72b072	64	35	0.046875	0.08571428571428572	0.0040178571428571425
767	763	3	Neutral towards to Policymaking	Disagree to dissemination of GK	Neutral towards to Policymaking Disagree to dissemination of GK	767 763	#1ac932	68	35	0.04411764705882353	0.08571428571428572	0.0037815126050420172
